,content
404,"Share your experiences regarding the functionalities, operability, and other aspects of open platforms in the domain of active and healthy ageing (#AHA) and active assisted living (#AAL) via https://t.co/yjeEvOQNov.
#ActiveAgeing #HealthyAgeing #AssistedLiving #Ageing https://t.co/GXqfTrHEtY"
405,Inspiration &amp; Talent have no age. 93 year old Godavari Datta proves that age is only a number when it comes to making a difference in the world🙏 #activeageing #elderspirit #trailblazers #agentsofchange https://t.co/Z7KtwNQnDy
406,"Chapter ""#Creative #Aging, Drawing on the #Arts to Enhance #Healthy Aging"" - In: Encyclopedia of #Geropsychology https://t.co/GhX3SDDDfD #artfulaging #activeageing #ageing #creativity"
407,Mindfulness by the canal with #activewaterwaysCheshire @CRTNorthWest #activeAgeing https://t.co/BO5BKAT6jE
408,"Happy International friendship day! 🤗

“The classes actually make you want to come out, and it has taught me how easy it can be to make new friends at any age”. 

#Moveitorloseit #friendship  #friendshipday #internationalfriendshipday #HappyAgeing #HealthyAgeing #ActiveAgeing https://t.co/hw5X81C1LH"
409,"Are we the only ones? 🐈🐶

Pets are great for our physical and emotional health! 🐾 They can lower stress, reduce anxiety and offer great support and companionship. We'd love to see who keeps you company too!

#Moveitorloseit #Pets #Petmeme #Ageing #HealthyAgeing #ActiveAgeing https://t.co/vZSJDq8Kny"
410,"#DidYouKnow❓

That healthy and #BeActive physical and social environments 🏙️🏞️ (in which older adults live their lives) can lead to healthy &amp; #ActiveAgeing 🤸🏽‍♀️. 

#EUsport #EUhealth #BeActive https://t.co/H0RH8wWUT2"
411,"Try our #CuppaRoutine ➡️ https://t.co/tdxm8f1VB6 It's just 4 simple exercises you can do in the time it takes to boil the kettle. We also have a free flyer for those who can't get online, just get in touch for a copy. 
#Moveitorloseit #ActiveAgeing #Ageing #HealthyAgeing https://t.co/fJ6EiFrHN3"
412,"Join us for ""𝐅𝐚𝐥𝐥 𝐏𝐫𝐞𝐯𝐞𝐧𝐭𝐢𝐨𝐧 : 𝐅𝐨𝐜𝐮𝐬𝐢𝐧𝐠 𝐨𝐧 𝐎𝐥𝐝𝐞𝐫 𝐀𝐝𝐮𝐥𝐭𝐬"" Session, 3 August, 2021 Tuesday from 3PM – 4PM. https://t.co/U9lEiFqC7j https://t.co/bAce0kE7kS 
#SocialInclusion #ActiveAgeing #FallPrevention #CaringForElderly #taichi #excercise  #Nepal https://t.co/SDW8Dm1NRj"
413,"Chapter ""Diversity of #Ageing #Policy Concepts"" https://t.co/Dsro9k674L #springerlink #publicpolicy #publicpol #ageingpolicy #activeageing #activeaging #aging #ageinginplace #empowerment #healthy #intergenerational #positiveageing #productive #successful #theory"
414,"""Classes are usually an hour long and led by GetSetUp Guides - senior citizens who are experts in their fields"" @nooranand @BWBusinessworld
https://t.co/tgUyDjvGK4 #seniors #onlinelearning #activeageing #technology"
415,"Nuestros abuelos han dejado huella en nosotros y son parte de los pilares de #Europa

Ahora nos toca cuidarlos y valorarlos como los héroes que son: ¡Feliz #DíaDeLosAbuelos!

La UE trabaja por un Envejecimiento Activo #ActiveAgeing 

https://t.co/tbxUceM3qK https://t.co/jOMrbjZTE7"
416,"Do you know the territory in which the @RuralCare_EU  project experimentation is taking place? 👉https://t.co/GUwarAkYHi
#ageing #activeageing #community #integratedcare #socialservices #modelofcare #socialinnovation https://t.co/wxeNcPZ70E"
417,"https://t.co/DU99jQRtI5
@GATEKEEPER_EU #AI #BigData #IoT #ActiveAgeing #Healthcare #Technology #h2020 #EuropeanUnion"
418,"Lovely run exploring the village
🏃‍♀️😎 🐶
#findyouractive
#activeageing
#ThisGirlCanEssex https://t.co/qhNlO0ky2Q"
419,"The share of adults 🧓🏾👨🏻‍🦳 over 65 is growing while the working age population is declining. 

#ActiveAgeing through sport, to help people stay independent for as long as possible, is mandatory. 

@activeageingfes @EUErasmusPlus @EuSport https://t.co/kAtPG4wsSq"
420,"Did you know ℹ️ that;

❗️In Europe, between 2016 &amp; 2060, the share of people over 65 will grow from 19.3% to 29.0%. 

❗️ During the same time, the working age population (15-64) in the EU is expected to decline by 11.6%.

@EU_Commission 📣 https://t.co/GHcm9eagvi

#ActiveAgeing https://t.co/np3PgsG1d9"
421,How is Respect and Social Inclusion Conceptualised by Older Adults in an Aspiring Age-Friendly City? A Photovoic #AgeFriendlyCities #photovoice #qualitativeresearch #healthyageing #activeageing #olderpeople #socialinclusion #participation #UK  https://t.co/gQIGCspBcW
422,"Well done to @sandraameymart1 and @ActiveEssex for this great video, showing the fun and most importantly the benefits of our classes.  It’s great to be back working with our @moveitorloseit1 community #healthandwellbeing #activeageing #mentalhealthandwellbeing #FitnessMotivation https://t.co/llLJrMgo8r"
423,"Which challenge is @RuralCare_EU aiming to solve? 
#ageing #ActiveAgeing #community #IntegratedCare #SocialServices #ModelOfCare #SocialInnovation A project developed by @familiajcyl @FPersonas @Dip_Va @UVa_es and @ESNsocial Find out more here 👉https://t.co/GUwarAkYHi https://t.co/GEoqM9leng"
424,"Another hot Friday at the @AgeUKHW walking football session! ☀️

8 participants enjoyed a 90 min session of accurate passing, top corner strikes and tonnes of camaraderie 🙌

The bibs brought it home with a 6-5 win ⚽️🧡
#activeageing #everydayactive #walkingfootball #movement https://t.co/DkuKqNY1Kt"
425,#socialprescribing #Wellbeing #ActiveAgeing https://t.co/gz69nQH8pj
426,"Developing a new model of intervention in #SocialServices require many innovative elements, all aligned and interconnected. These are some of the ones 👉https://t.co/GUwarAkYHi #SocialInnovation #IntegratedCare #ActiveAgeing #community https://t.co/pFqwBpF73o"
427,Operators should focus on 'ability rather than age' to get older people active @Huw75 @_ukactive @EGYM_UK https://t.co/0C1datARou  via @HCMmag #fitness #healthclubs #gyms #activeageing https://t.co/s158Flg5Do
428,"We're wrapping up the live-streamed expert discussion on #activeageing, but please join the written discussion via comments on @EPALE_EU: on co-design, #familylearning, #intergenerationallearning... We're here until 4:00 pm CEST! https://t.co/pIfDxNdr3B https://t.co/1PKqEMaqeM"
429,"👏 Thanks a lot to all the speakers and participants in the #EPALE live streaming on #ActiveAgeing and #LifeTransitions!

✅ The discussion is not over! Keep sharing your views and experiences with us and @EAEA2020 until 4 pm 👇

https://t.co/6AyYhiQO98"
430,"We need a strategic approach to #activeageing in #adultlearning; we need more than individual initiatives, says @gina_ebner at the @EPALE_EU discussion. Join us now https://t.co/pIfDxNdr3B https://t.co/0W75mSqkkv"
431,"#Familylearning has been underutilized; it has huge benefits not only for children and parents, but also grandparents. It's also about mutual learning, says @SusannahChambs1 at the @EPALE_EU expert discussion on #activeageing @ChristinCieslak @DinaSoeiro @gina_ebner https://t.co/cITwQhQWcX"
432,"""Health doesn't mean an absence of illness,"" says EAEA's Board member @DinaSoeiro, underlining the importance of #wellbeing at the @EPALE_EU expert discussion taking place now @ChristinCieslak @gina_ebner @SusannahChambs1 #adultlearning #activeageing https://t.co/l3ia2Z3nUa"
433,"🟢 Live now for discussing about how #IntergenerationalLearning could help with #ActiveAgeing and #LifeTransitions with @DinaSoeiro, @SusannahChambs1 and @EAEA2020's @gina_ebner and @ChristinCieslak

Watch it and comment here 👉 https://t.co/bi3gZfNvoP 
#AdultEducation https://t.co/I5z5mrDxui"
434,"🔴 We are about to go live with the online discussion on #IntergenerationalLearning, #ActiveAgeing and #LifeTransitions.

✅ Stay tuned on our website and share  your experience and initiatives on the topic 👉 https://t.co/bi3gZfNvoP

#AdultEducation #AdultLearning #AdultEdu https://t.co/e3maxTrr1A"
435,@EPALE_EU @DinaSoeiro @EAEA2020 @gina_ebner @ChristinCieslak Excited to be presenting at this event tomorrow by invitation of @EAEA2020 and @EPALE_EU on how #intergenerationallearning can support #activeageing and #lifetransitions ✨ To tune in at 09:00 GMT on Thursday 15th July visit https://t.co/xkij1EghC3 #intergenerationallearning
436,"Time is precious. A conversation with a lonely client can make the absolute world of difference. Make time. #mentalhealthfirstaid
#mentalhealthawareness
#anxietywarriors 
#olderadultsexercise
#midlifefitness
#ageingwell
#activeageing
#mentalwellness
#beatloneliness https://t.co/1nv9OCjxXV"
437,"Melbourne Eastern suburbs, here we come!
#activeageing #agefriendly @StateTrustees @BaysideCouncil @KnoxCC @NAgeingRI @RAILMonash @Lark_Industries @CurveTomorrow https://t.co/3hjq1NYCXz"
438,"Mobility and Active Ageing Web Conference
REGISTER HERE: https://t.co/j7Ru1J50Mi
#activeageing #healthyageing #highereducation #mastersdegree #onlinemasters https://t.co/di76MB2sEm"
439,"We started @activeageingfes 👨🏻‍🦳👩🏿‍🦳 project because we believe education through #sport is an efficient tool to educate adults about importance of balance, agility &amp; strength training w/ an aim of;
✔️ increasing safety,
✔️ fatal falls prevention. 

#ActiveAgeing #EUsport @EuSport https://t.co/O6wgFhVh3u"
440,"#activeageing #envejecimientoactivo

Virgin Galactic: @virgingalactic

Sir Richard Branson 70 @richardbranson rockets to the edge of space via @BBC  https://t.co/PiqICAElnh https://t.co/oXBYSDlENT"
441,"#BihaniMembersInspire 
Order pots of beautiful AV flowers for you or your loved ones to brighten up the surrounding grown by Bihani Saathi Ko Saathi &amp; Resource Pool Member Chandra Rai. To order, you can DM us or call at: 9843402850/ 9843162078
#Gardening #Nepal #ActiveAgeing https://t.co/wZ1rgbzCr0"
442,"Great to be supporting and part of the delivery of the new @AgeUKHW walking football session in Worcester. Over 55 adults can join in every Friday from 11am at King George the 5th playing fields. Contact Age UK H&amp;W for more information!
#myagecan #activeageing #walkingfootball https://t.co/A9pBUofq4H"
443,"Looking very much forward to our EPALE discussion next week on how #IntergenerationalLearning help could with #ActiveAgeing and #LifeTransitions!

Join the discussion (comments are already open) and watch the live stream https://t.co/L75kIbcNhs

#AdultEducation #AdultLearning"
444,"#activeageing #distilledwater #purewater #PPK

Aren’t you concerned about Water you drink ? Or you think is Distilled water Safe?

https://t.co/kyaHM6Cx19 https://t.co/Pg7S4PytCx"
445,"Concetta Rana, our CRM Sr Director, talks about #activeageing and how #Amplifon is aligning its strategy to this trend.

She highlights the importance of listening to customers, personalizing the service, and adopting innovative solutions.

Watch the full interview 👇 https://t.co/kx6PfJIty8"
446,"""Adults older than 60 years of age suffer the greatest number of fatal falls."" 💭 @WHO 

Prevention strategies;
🔻 education through #PhysicalActivity 
🔻 organised sport programmes for older adults with a focus on balance, strength, prevention of falls.

#ActiveAgeing #EUsport https://t.co/6Q0k1ndLd0"
447,#callfordoctors #for seniors #activeageing #advancedadulhood #healthyageing #healthcare https://t.co/VZXxxZStLB
448,"Project HEROES este proiectul european de cercetare coordonat de The Care Hub care îmbină experiența de viață a oamenilor în vârstă și a asistentelor medicale cu avantajele tehnologiei digitale pentru a crea o platformă de recrutare incluzivă pentru îngrijitori. 

#activeageing https://t.co/TKtA2cHR61"
449,"In 🇯🇵, some retirees are now dedicated to repairing the beloved toys of children, teaching them #zerowaste and responsible practices🧸

It's also an inspiring example of #activeageing efforts to keep senior citizens engaged in society through their skills!
https://t.co/QodEAV3uya"
450,Lovely #WalkingTennis session @BRSParksTennis we focused on targets - thanks Jon 🎾#PlayYourWay @wesportap @AvonTennisUK @WimbledonFdn @ageukbristol @trywalksports #WalkingSports @BrisActiveCity @bris_uni_tennis #ActiveAgeing @Sport_England @bccpublichealth https://t.co/PdsssFbuTV
451,"Monday Motivation...
👴🏻👵🏻

#JyeshthaCare #YourGeriatrician #ElderCare #Motivation #SeniorCitizens #ElderlyCare #Passion #Mumbai #AgedCare #ActiveAgeing #OldAgeCare #Geriatrics #MondayMotivation #AgeingGracefully https://t.co/g4H8iIUlzm"
452,Have your say! Take a quick survey to provide useful feedback on Pharaon's eHealth platform #services #activeageing https://t.co/HrFKq98SCB
453,"Our Elder Care Tips for Healthy Ageing.
Staying physically active is one of the most impactful lifestyle measures.
👴🏻👵🏻

#JyeshthaCare #YourGeriatrician #ElderCare #SeniorCitizens #ActiveAgeing #Geriatrics #HealthyAgeing #ElderlyCare #Mumbai #Awareness #AgeingGracefully https://t.co/2zW4jUpRHf"
454,"Rencontre des représentants de la @FFIE_fr aujourd'hui à l'@UTTroyes afin d'échanger sur la chaire @CSilvertech. Merci à @Aly_chkeir @myrlewko, Dimitri Voilmy et la @FondationUTT pour leur présence à mes côtés au sein du LivingLab ActiveAgeing. https://t.co/x3OY2deMR3"
455,Looking forward to speaking for you @EPALE_EU about how #FamilyLearning and #IntergenerationalLearning help with #ActiveAgeing and #LifeTransitions - thank you for the invitation to participate in your event! I am also looking forward to #learning from others! #lifelonglearning✨ https://t.co/CsJFKxyftY
456,Take a step inside the world of #menssheds to discover how they keep older men happier and healthier for longer. #MensHealth #activeageing https://t.co/Sg7tH2ImA2
457,"📅 15 July 2021 - SAVE THE DATE

💪 How could #IntergenerationalLearning help with #ActiveAgeing and #LifeTransitions?

🗣 Take part to our next #EPALE discussion with @DinaSoeiro, @SusannahChambs1 and @EAEA2020's @gina_ebner and @ChristinCieslak

https://t.co/6AyYhiQO98"
458,"@Ageing_Better 's free age-positive image library includes photos of older people engaging in #physicalactivity #exercise and #sport 

#activeageing https://t.co/GjWWM2UFhp"
459,Don't miss the latest instalment from the #PugliaPilot focussing on the importance of #activeageing https://t.co/dCv87jNVZ8
460,"Fizična neaktivnost starejše populacije 👵🏾👴 je izziv tudi v Sloveniji. 🇸🇮

Predstavlja velik del zdravstvenih in finančnih težav. 

S prilagojenimi programi, ima sektor športa za vse pomembno vlogo pri reševanju tega izziva. 

@EU2021SI @EKvSloveniji #ActiveAgeing https://t.co/OsWYn4OYHU"
461,"Physical inactivity in elderly population 👵🏾👴 is of major concern not only in EU 🇪🇺, but across the globe. 

It represents a massive part of #health and financial issues faced by our society. 

Sport sector has an important role in reversing this trend. 

#ActiveAgeing #EUsport https://t.co/dfiC7CGvlr"
462,What is the role of #adultlearning in #activeageing and life transitions? Join the @EPALE_EU discussion moderated by EAEA's @gina_ebner and @ChristinCieslak!  https://t.co/RotWhPew1j https://t.co/AWQke5J1iZ
463,"La consciencia corporal en el diseño o body conscious design consiste en invertir la perspectiva habitual y empezar por entender el cuerpo para definir el diseño.
#SheldonTSBratislava #ActiveAgeing #Accesibilidad #EntornosInteligentes"
464,"En la sesión de hoy de @COST_SheldON, el profesor Jader Tolja nos ha hablado sobre la importancia de incorporar el conocimiento del cuerpo en el proceso de diseño, ya que ""un mal diseño puede acelerar el proceso de envejecimiento""
#SheldonTSBratislava #ActiveAgeing #Accesibilidad https://t.co/9c3fBzYQBM"
465,"La Dra. en Ingeniería, Verónica Katradyová, nos habla de los 11 principios del diseño espacial para el bienestar @COST_SheldON &amp; @COSTprogramme #SheldonTSBratislava #ActiveAgeing #Accesibilidad #EntornosInteligentes https://t.co/vi1CrvySGa"
466,"Desde @ageing_lab hoy hemos viajado a Bratislava donde nuestra compañera @AnaPerandres1 asiste al seminario ""Body Conscious Design for the third age"" del proyecto @COST_SheldON, en el marco de @COSTprogramme #SheldonTSBratislava #ActiveAgeing #Accesibilidad #EntornosInteligentes https://t.co/EFmpKPp1ZE"
467,Focus sul pilota Puglia di @GATEKEEPER_EU che coinvolgerà quarantamila cittadini europei e diecimila nella sola @RegionePuglia con #BigData #ArtificialIntelligence e #IoT su invecchiamento attivo e in salute #activeageing #healthyageing  https://t.co/VMKrPw2pdB
468,"Grab a cup of tea and hop online to book yourself a place on Thursday's Strength and Balance training. Learn how to keep people steady on their feet. https://t.co/NRoV2UPLuu #olderadultsexercise
#fallsprevention
#ageingwell
#activeageing
#oldpeople
#staysteady https://t.co/zkIcC2niF6"
469,@ActiveCheshire and there is more to come #activeageing #ActiveWaterwaysCheshire @CRTNorthWest
470,"How flexible are you? 😊

#DidYouKnow that maintaining your flexibility as you get older is beneficial for;
✔️ good balance,
✔️preventing falls &amp; accidents,
✔️reducing the risk of injury, 
✔️&amp; having a better range of motion. 

#ActiveAgeing #BeActive #healthylifestyle https://t.co/P2J7Mz9Jd5"
471,Fantastic and exciting news from our friends @LincsInspire who certainly are pioneers in this space #activeageing #exerciseismedicine #leisure https://t.co/4xJMI0PG0u
472,"Benieuwd hoe we bij MYPA de ouderen willen helpen activeren? Bekijk onze meest recente nieuwsbrief voor meer info en schrijf je in om op de hoogte te blijven! https://t.co/gX013CJ4cJ

#activeageing #innovation https://t.co/RO73MUtJwE"
473,"Excelsior in person workshops: Active Ageing

Watch our #video at https://t.co/x1S9cDtHJz 
 
📽 @thefitbox @37athletic 
 
#workshops #learning #fitnessindustry #activeageing https://t.co/SGBRdfUdE2"
474,"🟢Slovenia #EU_SHAFE Inter-regional policy learning event has just started! 

Key experts will share knowledge on the @WHO #agefriendly cities and communities communication and information domain.

#SHAFE #ActiveAgeing #Innovationpolicies https://t.co/g4ujwMqA7o"
475,"Are you prepared for your life after retirement? Do you have a plan ready? 
👉Our Europen Project  SenQuality: Preparation for Later Life is here to raise awareness amongst people for the importance of later life planning. 
👉https://t.co/VopNJPbfqN 
#COMCY #ActiveAgeing https://t.co/oHjBBTCBIw"
476,"Happy International Day of Yoga 2021
Yoga for well-being
🧘🏻‍♀️🧘🏻‍♂️
#JyeshthaCare #YourGeriatrician #InternationalDayofYoga2021 #Meditation #SeniorCitizens #ElderCare #Yoga #Healing #YogaPractice #Fitness #YogaLife #Mindfullness #InstaYoga #Mumbai #ActiveAgeing #India #AgeingGracefully https://t.co/n8HvQ1IYdg"
477,Great to see some Irish representation at this international conference about #activeageing. https://t.co/JD0fBJohX2
478,"* UPDATES
. . .
So sieht eine digitale live-Gruppenintervention mit älteren Erwachsenen aus. Positive Rückmeldung  sowohl von uns Trainingsleiter als auch von den Proband*innen. Hochmotiviert geht es nächste Woche weiter🏋️
3/9 Onlinetrainings ✔️

#onlineintervention #activeageing https://t.co/kCWVi5OZCx"
479,"#ElderCare | Maintaining our #seniors health is a constant effort, it requires more attention especially during a #pandemic. Physiotherapy sessions for our #elderly in TEV , #Cuddlore. #ShowEldersUCare #LeaveNoOneBehind #activeageing #seniorcare #seniorcaregiver #seniorcareadvice https://t.co/JWfuengfCU"
480,"Very excited to be part of this conference coming up in November 2021. A great line up of speakers discussing one of my favourite subjects, active ageing, at the International Council of Active Ageing's Conference and Expo 2021. #activeageing #outdoors #ageandopportunity https://t.co/jQhPjInwN0"
481,"In caso di invecchiamento attivo e in salute un “caso d’uso” di @GATEKEEPER_EU.
In che senso? Ce lo spiega Stella Pastore di @operapadrepio: https://t.co/2PdJlQYpVu
@RegionePuglia #activeageing #healthyageing #GKpilotPuglia #digitalhealth #bigdata #IoT #ArtificialIntelligence https://t.co/6HCAGzDns2"
482,"In caso di invecchiamento attivo e in salute un “caso d’uso” di @GATEKEEPER_EU.
In che senso? Ce lo spiega Stella Pastore di @operapadrepio: https://t.co/oxA7F7U22Y
@RegionePuglia #activeageing #healthyageing #GKpilotPuglia #digitalhealth #bigdata #IoT #ArtificialIntelligence https://t.co/UqxyTKkVzy"
483,"Torniamo con @GATEKEEPER_EU per spiegare come le tecnologie possono abilitare i processi della salute con Ylenia Sacco, project manager del Pilot di @RegionePuglia: https://t.co/Iwj18Zr9M9 #digitalhealth #bigdata #IoT #ArtificialIntelligence #healthyageing #activeageing https://t.co/qs4Os1gxy2"
484,"Our parents supported us in our childhood, adolescence and youth; physically, financially and emotionally no matter what it took.  
#eldercare #healthylife #activeageing #healthcare #bedsidecaregiver #healthylifestyles https://t.co/a671EdFglp"
485,"Today we had our joint event with @EuShafe project!

Thank you to all the panelists &amp; attendees for being such great guests and provide insights on the role of new #technologies in keeping #older people at #work and in good #health 

#ActiveAgeing #SHAFE https://t.co/4HjqYBLdQz"
486,"Fantastic conversations with teachers, trainers, coaches and mentors who are on our preferred list for the @move_wize 
#50plus #happyageing #positiveageing #activeageing #longevity #ageism"
487,AVUI i tots el 365 dies de l'any. PROU #abús #maltractament de les #PersonesGrans a #Catalunya #Espana @Europe_ i al mon! STOP #AgeDiscrimination #edadismo #edatisme #activeageing #lifelonglearning #Respect @UNHumanRights @IgualdadGob @dsocialscat @IgualtatDiba  @DretsCivilsStgs https://t.co/39Vnd6klyz
488,"#digitalSG #ActiveAgeing #elderlylearning

年逾古稀仍满满求知欲 他活学活用数码技能 https://t.co/mk8wJcWN2d"
489,"ŠUS 🇸🇮 is tackling this issue &amp; contributing to the solution ▶️ by increasing participation in #sport &amp; developing efficient #PhysicalActivity programmes for older adults through the activities of our @EUErasmusPlus project @activeageingfes. 

#ActiveAgeing @EuSport @ISCA_tweet https://t.co/eZ7h8qawke"
490,"Naši ljubiteljski fotografi so maja brskali po svojih foto arhivih in iskali ""Živ žav na ulici"". Kakšne podobe so ujeli pa s klikom na ogled virtualne razstave 📸📸📸https://t.co/2ieYE4oHox
#ActiveAgeing"
491,"Ask us about #activeageing and #Physiotherapy 
#SeniorsWeek

https://t.co/9J4eMt4NQL"
492,"@fabianmohedano @fpcatalunya Clar que SÍ ... Parlem de #formació #lifelonglearning #intergenerational #upskilling #reskilling #activeageing #ActiveBasedCommunityDevelopment sense discriminació per l'#edat de la persona, @fabianmohedano @fpcatalunya @fpo_continua @Cedefop @eu_next @EURightsAgency"
493,"#Covid19📣“I nostri #anziani tra i più colpiti in Europa, servono politiche a favore #invecchiamentoattivo”. Nel comunicato stampa #INAPP📰focus sui risultati di uno studio basato sull’ #ActiveAgeing Index ➡ https://t.co/QwCcG6y2Ve https://t.co/ue9El0y7F3"
494,"#ActiveAgeing was addressed during the day 2⃣ of #EUSportForum 🇪🇺 workshop on healthier society. 

Paolo Caserotti, @UniSouthDenmark, highlighted that dramatic changes are happening due to ageing population &amp; better PA programmes for elderly 👴🏽👵🏿 are needed. 

#Health #BeActive https://t.co/k3pX8ujrce"
495,@FABSJULIE @moveitorloseit1 @muirgray @_ukactive @cimspa ‘Go Betty’ #inspirational I’m sure all your class members were happy to see you again in person today Julie #activeageing #healthandfitness
496,"Redefining Rehab @ Home for Elders
#JyeshthaCare #YourGeriatrician #SeniorCitizens #ElderCare #Physiotherapy #ElderlyCare #Rehabilitation #HomeHealthCare #Mumbai #Geriatrics #RehabAtHome #ActiveAgeing #HomePhysiotherapy #HealthyAgeing #StayHomeStayHealthy #AgeingGracefully https://t.co/hYQROWYbjJ"
497,#ActiveAgeing #Lifecurve @susankelsoAHP 👇 https://t.co/M4Trryknpg
498,Reading on #activeageing arrived just in time for a rainy weekend: the new handbook of active ageing and quality of life. Thanks to Alex for another opportunity to contribute to such an important source. @ilcbrazil https://t.co/Dx2mrBfXvv
499,"There are small number of discounted places for the @NAPAlivinglife
conference. Tickets will be allocated on a first come first served basis.
For 50% off use the code Conf21 at eventbrite - discount code live until Monday 7 June.
https://t.co/GdfEJtDMXf
#socialcare #activeageing"
500,"#ElderCare | Maintaining our #seniors health is a constant effort, it requires more attention especially during a #pandemic. Physiotherapy sessions for our #elderly in TEV , #Cuddlore. #ShowEldersUCare #LeaveNoOneBehind #activeageing #seniorcare #seniorcaregiver #seniorcareadvice https://t.co/2wLRbDbcYx"
501,Happy birthday to our lovely founder @FABSJULIE Enjoy your special day Julie 🥂 #inspiringleader #healthandwellbeing #activeageing https://t.co/x4sIlTqDFr
502,"Can we agree that gardening 🌿 is an enjoyable way for older adults to #BeActive? It helps seniors to increase levels of #PhysicalActivity and benefits their strength, mobility and flexibility.

Healthy populations = healthy planet 🌎. #EUGreenWeek 

#ActiveAgeing https://t.co/sMigJpKDFy"
503,📢Don't miss this @RuralCare_EU video🎥in which its professionals explain the goal and methodology of the project: https://t.co/GKkEQ6nA9d #ageing #activeageing #elderly #community #socialservices #socialinnovation #easi @EU_Commission @ESNsocial
504,"It doesn’t matter what age or ability you are, you should always have the opportunity to be active.

This is 89-year old Jean who has severe visual impairment and yet still managed to smash it on the #CardioWall. What an inspiration for all of us! 🤩

#activeageing  #seniorliving https://t.co/2rMfN3WAhP"
505,Good luck Angela with your 62 peaks challenge #ActiveAgeing https://t.co/gb4O72fEXQ
506,"Danes smo na ZDUS odprli drugo letno razstavo: rokodelskega natečaja Vse dehti in cveti ter foto natečaja Živ žav na ulici. Člani so sami oblikovali idejo, koncept in zavihali rokave za postavitve. 👏👏👏
Go #ActiveAgeing https://t.co/QIUeG8208a"
507,"""ฉันไม่แก่ ฉันอยู่มานานและเรียนรู้บางสิ่งบางอย่างระหว่างทาง"" แอรีน เครเมอร์ นักเต้นรำชาวออสเตรเลีย วัย 106 ปี พูดถึงความคิดของเธอเกี่ยวกับคำ 'แก่' และ 'วัย'. ทุกวันนี้เธอยังเต้นและแสดงอยู่เสมอ

#ActiveAgeing https://t.co/eCRRrRU5YA"
508,"Ya disponible nuestro trabajo ""Programa de intervención multidominio Healthy-Age. Recomendaciones para un envejecimiento saludable""#MultidomainHealthyAgeProgramme con colegas d la red @Healthyagenet @deportegob @SPORTResearchG1 @ualmeria #Activeageing #healthyaging @seggeriatria https://t.co/K2MZenNXCB"
509,"In our recent #ActiveAgeing Survey, respondents aged 45+ shared with us their biggest #motivators. 

For #exercise inspiration, check out our list of local #sport and #recreation classes at https://t.co/1VDTklnewg https://t.co/TNgwDIBqf2"
510,@saraberbels @bcn_ajuntament 👏🏿👏🏾👏🏽👏🏼👏 #activeageing #mentoring
511,@Westernussirg project finds benefits of masters sport can be realized with as little as weekly engagement #activeageing #masterssport https://t.co/s63TqJXhOu
512,"Ever thought about how you might wish to be referred to as you get older? Here is a short read for the #BankHolidayWeekend.  ‘Old, senior, elder – Are you referring to me?  😊 See: https://t.co/3RvDVUCwIC  #ageproud #ageing #activeageing #oldage"
513,"5⃣ reasons older adults should stay #BeActive;
🔻 socialization &amp; support 
🔻 better cognitive &amp; #mentalhealth 
🔻 staying independent longer 
🔻 injury prevention 
🔻 life-long happiness 

#ActiveAgeing #StrongerTogether https://t.co/zefOeOSCd2"
514,"We close the webinar with the inspirational examples of social participation initiatives from 🇪🇸Spain, 🇵🇹Portugal, 🇩🇪Germany, 🇩🇰Denmark and 🇸🇮Slovenia!
#SHAFE #ActiveAgeing #InnovationPolicies 
@interregeurope https://t.co/IICl0Huxli"
515,"💡""Talk in their own terms"" OR.... ""Build your own path""? What’s the best way to influence policy? Crash course from Claudia Fernandez Rivera/ @WeAreTUDublin presented now to the audience of the webinar. 

#SHAFE #ActiveAgeing #InnovationPolicies 
@interregeurope https://t.co/ZAnJyD31od"
516,"💡In the 2nd part of @louthcoco @EuShafe Inter-regional Meeting Claudia Fernandez Rivera / @WeAreTUDublin and Conall McGettigan / Northern and Western Regional Assembly analyse the policy instruments in relation to social participation. 
#SHAFE #ActiveAgeing #InnovationPolicies https://t.co/IXNDk5xCwk"
517,"""The most important policy measure that could be implemented in the space of Smart Healthy Age Friendly Environments by authorities is that the age friendly concept should become a mindset"" says @JoanMartinLouth 

#SHAFE #ActiveAgeing #InnovationPolicies 
@interregeurope"
518,"Mary Deery from Louth County Council commented: 
""We need to emphasise the social participation piece on supporting older people and not just look at older people under the social inclusion agenda perspective"" 

#SHAFE #ActiveAgeing #InnovationPolicies 
@interregeurope https://t.co/rvdBy01KsT"
519,"👉Vicky Harris from Age Action Ireland said 🗣️""Fighting any technology fears and lack of confidence: digital literacy is essential to fully embrace the benefits that technology can bring to safely “aging in place”""

#SHAFE #ActiveAgeing #InnovationPolicies 
@interregeurope https://t.co/IcBLyiAp3u"
520,"Now, the audience is listening the interesting Panel, discussing facing the challenge to create the best possible Smart Healthy Age Friendly Environments with the help of technologies to improve older people’s lives

#SHAFE #ActiveAgeing #InnovationPolicies https://t.co/31x3swTkXs"
521,"#morningmotivation | Our seniors in TEV active ageing Center Cuddalore, #TamilNadu enjoy the morning sun as they take a #sun bath early morning. Catching up on Vitamin D☀️
#ShowEldersUCare #LeaveNoOneBehind #activeageing #eldercare #elderly #Caregiving #seniorcitizens #seniorcare https://t.co/OIKcmQi7Xj"
