word,V1,V2,V3,V4,V5
"till",0.00640557284816941,-0.00928188869908585,-0.00886483306988548,-0.0033484795216422,-0.00637084327123747
"contribute",0.00925597799426206,-0.01468154031183,0.00397091012336603,0.00449031912194097,0.0142943217471614
"aiming",0.00238037337868004,-0.00276082331899791,-0.00470346162096683,0.000736120312109952,-0.00129765230172886
"christmas",0.00361389397451395,-0.00416567912487904,-0.0064538772467416,0.000956801401381999,-0.00180147660097035
"company",0.00238037337868004,-0.00276082331899791,-0.00470346162096683,0.000736120312109952,-0.00129765230172886
"altar",0.00126694026626603,-0.00119438650336854,-0.00206109311171956,0.000223903217648784,-5.37839121250461e-05
"due",0.00157152824517781,-0.00173488237568676,-0.00247395270102843,0.000407911221797226,-0.000578610675617109
"guy",0.00126694026626603,-0.00119438650336854,-0.00206109311171956,0.000223903217648784,-5.37839121250461e-05
"hat",0.00126694026626603,-0.00119438650336854,-0.00206109311171956,0.000223903217648784,-5.37839121250461e-05
"hoodie",0.00126694026626603,-0.00119438650336854,-0.00206109311171956,0.000223903217648784,-5.37839121250461e-05
"mass",0.00253388053253207,-0.00238877300673709,-0.00412218622343912,0.000447806435297569,-0.000107567824250092
"mid",0.00126694026626603,-0.00119438650336854,-0.00206109311171956,0.000223903217648784,-5.37839121250461e-05
"remembrance",0.00126694026626603,-0.00119438650336854,-0.00206109311171956,0.000223903217648784,-5.37839121250461e-05
"unusually",0.00126694026626603,-0.00119438650336854,-0.00206109311171956,0.000223903217648784,-5.37839121250461e-05
"forget",0.0665825735320165,0.0596443362187176,0.00646664330354765,-0.00834920679652266,0.00102371082763492
"tag",0.120552863075956,0.124191270117166,0.0280342850404851,-0.0170150997706016,0.00136835629994437
"apart",0.00385431452410047,-0.00282933227609064,-0.00121279167850895,-0.00125192763780465,-0.00270413031158524
"chocolate",0.00118356806692885,-0.00182557390524035,0.000206099894992668,-0.00149868276536366,-0.00190661565698168
"drink",0.00118356806692885,-0.00182557390524035,0.000206099894992668,-0.00149868276536366,-0.00190661565698168
"machine",0.00118356806692885,-0.00182557390524035,0.000206099894992668,-0.00149868276536366,-0.00190661565698168
"thing",0.00947349575140011,-0.0018537343462613,-0.00469446423999782,0.000901602075942295,-0.0034739487699069
"david",0.00643355446339192,0.000586433733214231,0.00054660883418116,-0.00338748381504986,0.00470754965946841
"interactive",0.00549160184075545,0.00348545734333362,-0.00191056998478571,-0.000719284479214054,-0.00164962243691502
"legendary",0.00549160184075545,0.00348545734333362,-0.00191056998478571,-0.000719284479214054,-0.00164962243691502
"queer",0.00549160184075545,0.00348545734333362,-0.00191056998478571,-0.000719284479214054,-0.00164962243691502
"screening",0.00549160184075545,0.00348545734333362,-0.00191056998478571,-0.000719284479214054,-0.00164962243691502
"throughout",0.0143105165993081,-0.00910783607545406,-0.00470529718233692,-0.0081814031174318,-0.0012957219854168
"butler",0.0116584173923733,-0.0067626745322457,0.00337571819085967,-0.00240064081891776,0.0188410110485473
"limited",0.00149407785282664,-0.000839805751927044,1.84804186356444e-05,0.000230166490225055,0.00142956264163995
"hugh",0.000638049363991366,-0.000670377202002709,-0.000948566338644744,9.40932777736529e-05,0.000215909528129133
"month",0.00137341872912261,-0.00164340170721276,-0.00252641640694958,0.000245697727679409,-0.00119420116293124
"offering",0.00186717501784757,-0.00212904494118015,-0.0023978024675914,0.000725918640295947,-0.000173359827175704
"coffee",0.00529674320319304,0.00358573187151146,0.00130939457164476,-0.000445877007542489,0.000716508729146898
"eight",0.000768887831798614,-0.000399478154326747,5.64087335445772e-07,0.0001094738827716,0.000720484762723357
"vaccination",0.00420884571144244,-0.00262243254807131,-0.00416287281727631,0.00120221075886202,0.000812117060031292
"explore",0.0019732636260588,-0.00299022983507548,0.0011440492225207,0.0024334875575044,0.000163768688165012
"gallery",0.00710607821045615,-0.00901549711399943,-0.00398314173374145,0.00358726672029236,-0.000844063356211445
"country",0.0110007491168115,-0.0120621909684188,-0.0092975851232996,0.000780832801925338,0.00409290077780442
"forgive",8.08059392255408e-05,-0.00012090098797435,-0.000130051440933715,1.68376756460467e-05,4.47436431664039e-05
"god",0.00120549675987058,-0.000959575854345445,-0.00140638549223913,1.90004322624693e-05,-6.13633611377841e-05
"responsible",8.08059392255408e-05,-0.00012090098797435,-0.000130051440933715,1.68376756460467e-05,4.47436431664039e-05
"bar",0.00107227599859788,-0.00174505305755113,-0.00245665840335243,0.000359437377448132,-0.000491932329643701
"brewery",0.00107227599859788,-0.00174505305755113,-0.00245665840335243,0.000359437377448132,-0.000491932329643701
"small",0.0044206513953909,-0.00747933319043949,-0.00618369916554651,0.00307284005577713,-0.00030834893404678
"touristy",0.00107227599859788,-0.00174505305755113,-0.00245665840335243,0.000359437377448132,-0.000491932329643701
"waste",0.00107227599859788,-0.00174505305755113,-0.00245665840335243,0.000359437377448132,-0.000491932329643701
"deserved",0.00155936283644914,-0.0018715742188311,-0.00179684352060129,-6.96810963696541e-05,-0.000413248871223493
"exemplary",0.00155936283644914,-0.0018715742188311,-0.00179684352060129,-6.96810963696541e-05,-0.000413248871223493
"extraordinary",0.00107052768458033,-0.000998204826678526,-0.00075306092856122,-0.000358560856628296,-0.000684002839982325
"recently",0.00169373328902374,-0.00204384593720807,-0.00209669795484493,0.000191312550995056,-0.000715607214061424
"reid",0.000599334402448422,-0.000709137854429736,-0.000398131950377842,-0.00026875105142896,-0.00045936130687459
"fitted",0.00487909072802563,0.00351956264619513,0.00140948258308445,0.000139205804238536,-9.04821520667408e-05
"quick",0.00487909072802563,0.00351956264619513,0.00140948258308445,0.000139205804238536,-9.04821520667408e-05
"steering",0.00487909072802563,0.00351956264619513,0.00140948258308445,0.000139205804238536,-9.04821520667408e-05
"georgian",0.000779898132333776,-0.000711557259976059,-0.000291320515073258,0.000461954099433614,-0.000310525572149368
"history",0.00267889224590971,-0.00318337647364666,-0.00293234607609446,0.00111231697920573,3.30827944377903e-05
"introduce",0.000779898132333776,-0.000711557259976059,-0.000291320515073258,0.000461954099433614,-0.000310525572149368
"location",0.000779898132333776,-0.000711557259976059,-0.000291320515073258,0.000461954099433614,-0.000310525572149368
"medieval",0.000779898132333776,-0.000711557259976059,-0.000291320515073258,0.000461954099433614,-0.000310525572149368
"permanent",0.000779898132333776,-0.000711557259976059,-0.000291320515073258,0.000461954099433614,-0.000310525572149368
"simon",0.000752204772008509,-0.000602472053740367,-0.000584138190592283,0.000157748991524602,-0.000128928001631634
"architecture",0.000612098876384235,-0.000824538551547042,3.91578414921883e-05,0.000794291926475811,-0.00020147902969348
"lucy",0.00330267853580543,-0.00379072082854088,-0.00558903092425394,0.00111621221969034,-0.0039229403311813
"selection",0.00163108007117805,-0.00158747584348601,-0.0036584375159105,0.000393029333862248,-0.0023265272046819
"de",0.0026961734313831,-0.00445072943000554,-0.000969296805650332,0.000569509406388438,0.000861407245015797
"immaculate",0.00171773540978565,-0.00309416169825159,-0.000997027716851641,-0.000549521438857102,0.000559885508465444
"immigrant",0.000183111492052617,-0.000369653586784008,0.000145405510355105,0.000179951379560014,-4.67948699821026e-06
"international",0.00628933206481857,-0.0026049064709027,-0.00372684560914623,-0.000203365486891465,-0.00099986940325707
"rembrandt",0.000490612361388114,-0.000418590819885974,-0.000387402867444148,0.000133394171524626,3.7115335767671e-05
"venue",0.003340602594085,-0.00158028941646389,-0.000323878697851042,0.00062693997706163,0.00369950897463969
"knowledgeable",0.00221055652081619,-0.000846641565488501,0.000188996085711693,0.00063434150126668,0.000701545317232641
"passionate",0.00299231150375216,-0.00241247550536138,0.000641432444245237,-0.00143417084249405,-0.00054543505216753
"sean",0.00279265498546127,-0.000409697734664632,0.000361117136522558,0.000481514130820625,0.000466579476664718
"artist",0.00145845354132527,-0.0028370388554157,0.00131244360321936,-0.00501685964077275,-0.00473537428742839
"chat",0.00163882296640638,-0.001856293650799,-0.000175301361832201,0.000503424683492848,-0.0001668055796745
"scottish",0.00131705940368839,-0.00164118729974888,-3.03702243078096e-05,0.00100871770007126,0.000514897015393838
"brought",0.00386738869119342,-0.00284192343019791,-0.00865334545170653,0.0024006648719793,-0.00303224297245405
"chatting",0.00247787310249454,-0.00464543081053542,0.00262586311366388,0.00189204235520844,0.00140127568519046
"informally",0.00196614327235605,-0.00360140470061078,0.00224020547297876,0.00141159094277612,0.00083323483145428
"rich",0.00196614327235605,-0.00360140470061078,0.00224020547297876,0.00141159094277612,0.00083323483145428
"scene",0.00519494937204849,-0.00454616602605028,0.000582293323125384,0.00137308906081003,0.000684204608724534
"historic",0.00569618649056657,-0.000277518220325297,0.000300961527588028,0.000825276927419287,0.00434760835795829
"no",0.00913745600935653,-0.00455412481954354,-0.000568087073937007,0.00101417853745712,0.00214643224010412
"alms",0.00284999023269688,-0.00116169859657793,6.3524169593095e-05,0.000493545805537003,0.00366239363887204
"dutch",0.000879956263890785,-0.00206406021634859,0.00128386569980595,-0.00558826410530177,-0.00436416471686348
"masterpiece",0.000879956263890785,-0.00206406021634859,0.00128386569980595,-0.00558826410530177,-0.00436416471686348
"fore",0.00107214837522144,-0.000942591147323172,-0.00127096057032805,0.00017575759704963,-0.000259865327783759
"hit",0.00329788397496299,-0.00370881599749068,-0.00333359073551113,0.00029709733621788,0.000701500116043158
"penalty",0.00107214837522144,-0.000942591147323172,-0.00127096057032805,0.00017575759704963,-0.000259865327783759
"shot",0.0048073594407102,-0.00475807044329632,-0.00219210338305823,-0.00576433898204668,-0.00659513918651169
"shouting",0.00107214837522144,-0.000942591147323172,-0.00127096057032805,0.00017575759704963,-0.000259865327783759
"sort",0.00107214837522144,-0.000942591147323172,-0.00127096057032805,0.00017575759704963,-0.000259865327783759
"misinterpretation",6.74940198373142e-05,-5.95422459186735e-05,-1.49292146476458e-05,2.45135897126984e-05,3.41066138435869e-05
"removal",0.0017713300862444,-0.00244484527906677,-0.000809917814188513,0.00122260380617778,0.000871005500786229
"excusing",0.000138750960628717,-6.70106215047302e-05,-7.37593375692067e-05,-0.000160067568893717,-7.95481769309607e-06
"murdering",0.000277501921257434,-0.00013402124300946,-0.000147518675138413,-0.000320135137787435,-1.59096353861921e-05
"sovereign",0.000299982557563332,-0.000151993608679254,-4.64400977813634e-05,-0.000125820130648754,-3.31116572018206e-05
"streets",0.00113677167357696,-0.00248690898772625,0.000130145895552873,-0.00166962303455377,0.0034892588477724
"birthday",0.000854383084655793,-0.000637346735937478,-0.000537904689050729,0.000584300016100138,-0.000349055599714403
"childless",0.00084906400013511,-0.000631878121392845,-0.000532013237300056,0.000577825535620139,-0.000345065058925475
"influence",0.00084906400013511,-0.000631878121392845,-0.000532013237300056,0.000577825535620139,-0.000345065058925475
"statistic",0.00084906400013511,-0.000631878121392845,-0.000532013237300056,0.000577825535620139,-0.000345065058925475
"century",0.00169735256566603,-0.00208926414233762,-0.00225960443207359,-0.00124979522088188,-0.00252307644105484
"industrialism",0.00106923530898206,-0.00167762336364486,-0.00030341603048282,-0.00190576084539407,-0.00184250559953068
"myth",0.00106923530898206,-0.00167762336364486,-0.00030341603048282,-0.00190576084539407,-0.00184250559953068
"pig",0.00106923530898206,-0.00167762336364486,-0.00030341603048282,-0.00190576084539407,-0.00184250559953068
"arms",0.00108848758169238,-0.00117414307116341,-0.00141583004081956,-0.000175463475947548,-0.000754028338136249
"crossed",6.2844659568458e-05,-0.000144586022003779,-7.05155192349065e-06,4.18119609987658e-05,0.000107259160311439
"discovered",0.000141923417351071,-0.000124762457775841,-0.00026700685194221,0.000107591663100421,-9.407347798952e-05
"house",0.000141923417351071,-0.000124762457775841,-0.00026700685194221,0.000107591663100421,-9.407347798952e-05
"men",0.0188442132425189,-0.0089917219153394,-0.0189134683680001,0.00746936694479116,-0.00559878971637163
"nearly",0.000806139411160959,-0.00128610619615484,-0.000951997218678712,0.000250602885719492,-0.000132095489062694
"worryingly",0.000141923417351071,-0.000124762457775841,-0.00026700685194221,0.000107591663100421,-9.407347798952e-05
"claw",0.00419271786644493,0.00429506833023487,0.00115797723872047,-0.000630626102344182,0.00043483191294083
"ideology",0.00419271786644493,0.00429506833023487,0.00115797723872047,-0.000630626102344182,0.00043483191294083
"past",0.0167923080673762,-0.0109629150180696,-0.0129813416531962,0.00506625238073835,0.0110743782757159
"chaplain",0.000739893945726383,-0.000151687556325112,-0.000847939548938073,-0.00015968850834574,0.000151649206733292
"dead",0.00159626665579111,-0.00023599460983256,-0.000845563743026719,7.64039986136991e-05,-0.00042357223574278
"five",0.00293247121835835,-0.00401088345616558,-0.0010977452033229,0.000915509934054507,0.00639176310051572
"gardener",0.000953775275224029,-0.000449991489095314,-0.00104908877907233,-0.000183052467695999,0.000391320969534326
"included",0.00414319682497397,-0.00552728295209497,-0.00585166687511554,-0.000415478940981187,0.00172583161722179
"ago",0.00110287427511053,-0.000644104795004866,-0.000461507238815949,0.000269568518519769,4.2576654236863e-05
"killing",0.000213881329497656,-0.000298303932770216,-0.000201149230134271,-2.33639593502604e-05,0.000239671762801031
"comprise",0.000572100284790966,-0.000337590215266987,-0.000181890220442509,0.000147514100765267,0.000471227909956547
"electorate",0.000572100284790966,-0.000337590215266987,-0.000181890220442509,0.000147514100765267,0.000471227909956547
"entirely",0.000572100284790966,-0.000337590215266987,-0.000181890220442509,0.000147514100765267,0.000471227909956547
"refer",0.000572100284790966,-0.000337590215266987,-0.000181890220442509,0.000147514100765267,0.000471227909956547
"repeal",0.000572100284790966,-0.000337590215266987,-0.000181890220442509,0.000147514100765267,0.000471227909956547
"abortion",0.0105245360307469,-0.00494453797264722,-0.0134244984222894,0.00449017897108736,-0.00306503554356304
"kill",0.0012956992080386,-0.00136400166169558,-0.000288289793882392,0.000831773112700198,0.00153715466104593
"pro",0.0012956992080386,-0.00136400166169558,-0.000288289793882392,0.000831773112700198,0.00153715466104593
"unborn",0.0012956992080386,-0.00136400166169558,-0.000288289793882392,0.000831773112700198,0.00153715466104593
"urge",0.00711618800514626,0.00107996087780581,0.000593088602781838,0.000359895664250646,0.00218154407040963
"michael",0.00356485118869678,-0.00625579021326087,-0.00148695089474713,0.00460205779362223,6.66847253165418e-05
"spanish",0.00191246102037053,-0.00282281594130498,-0.00397519690609845,0.000574260187251465,0.000311676938750402
"convince",0.000484551831647016,-0.00071439159235893,-0.000741999170578992,3.63960574720283e-05,-0.000329611269213647
"door",0.00249069447067239,-0.00173449128168566,-0.00551308388844212,0.000686540687721462,-0.0011283656752527
"legally",0.00388625503832682,0.000165531216736625,-0.00284037481649133,0.00117208618996522,-0.000667233052737327
"morally",0.00388625503832682,0.000165531216736625,-0.00284037481649133,0.00117208618996522,-0.000667233052737327
"feminism",0.000599431541526218,-0.00103241667287286,0.00107521453463555,0.00187778547711723,-0.00127469846875725
"legal",0.00198922579123364,-0.00402498819973651,0.00142669251798947,0.00105202431658709,0.000267878710207328
"paying",0.00116793734439716,-0.00189384257917544,-0.000108108590709105,0.00229324708023362,-0.00139878660738882
"refuse",0.000599431541526218,-0.00103241667287286,0.00107521453463555,0.00187778547711723,-0.00127469846875725
"unless",0.000599431541526218,-0.00103241667287286,0.00107521453463555,0.00187778547711723,-0.00127469846875725
"aimee",0.00228122174802408,-0.00408597986754519,0.000599450378893209,0.000400249549037418,0.00531188485726236
"got",0.00969872940755661,-0.00842040263354464,-0.00443371549892686,-9.36141804300289e-05,0.0025452284580545
"karen",0.00425756559079087,-0.00922367192982507,0.00379605947771662,-0.00243446430126566,0.016035376004587
"listen",0.00360250313486245,-0.0065554381475384,-0.00508022518226083,0.00118788059781024,0.00356429705553344
"mascara",0.00204365147447846,-0.00387167041766516,0.000497800322199093,0.000294201478981682,0.00513813011994017
"train",0.00204365147447846,-0.00387167041766516,0.000497800322199093,0.000294201478981682,0.00513813011994017
"female",0.000813966769609306,-0.00166536794452707,0.00160345392386682,-0.00547292593524768,-0.00361892553313279
"leading",0.00151734984612713,-0.00151976073868489,-0.0017449725521896,0.00084660973598682,-0.000629338382750101
"science",0.00331107093262741,-0.00397644982537802,-0.00211925968562039,0.000875223055819084,0.00181396448804817
"talented",0.00151734984612713,-0.00151976073868489,-0.0017449725521896,0.00084660973598682,-0.000629338382750101
"world",0.00833221299998783,7.08138232680803e-05,0.000510083317474247,0.0027874910023149,-0.00225502594399773
"minority",0.000491383605962736,-2.21982688797226e-05,-0.00010741426532926,0.000262910764292875,-0.000520000341742882
"married",0.00263560437135472,-0.00186159485418505,-3.92218723587825e-07,-0.00136027725694408,-0.00214988056688745
"format",0.00189194923292255,0.000623225290321948,-0.000566514109820146,0.000474573110778061,-0.000350934942804976
"choice",0.00465152003815413,-0.00656352002171704,0.000585379714430503,-0.015232476042701,-0.012760319682187
"compulsory",0.0037195806287227,-0.0062433112774876,0.00114232543084149,-0.0150691779081403,-0.0128179925132337
"economically",0.00624259385923791,-0.00799615469584631,-0.000971670946721514,-0.0134769198715491,-0.0136150785771316
"keeping",0.00853110573987221,-0.0049706883995873,-0.00138797073761739,-0.0171207520340656,-0.0125345085996484
"turn",0.00445276223331491,-0.0070987271218264,0.000605955941444601,-0.015316752921998,-0.0125752513787594
"came",0.004439756479119,-0.00443821941270562,-0.00568347391098034,0.00260390517595161,-0.00155410090740942
"maternity",0.00203919721125698,-0.00112763334807219,-0.00195286940147174,0.000685538623289116,0.000712391168997103
"midwife",0.00203919721125698,-0.00112763334807219,-0.00195286940147174,0.000685538623289116,0.000712391168997103
"bad",0.00236713817461198,-0.00344407712886614,-0.00336053797815665,0.00167926605832623,-0.00253266307166266
"bandage",0.00188668124357614,-0.00281641332659425,-0.00284762390497294,0.00165626510678037,-0.00212294110607886
"cold",0.00188668124357614,-0.00281641332659425,-0.00284762390497294,0.00165626510678037,-0.00212294110607886
"head",0.0547329741659427,0.023892248591647,-0.0249537957822841,-0.00957218708519499,0.00505591255580633
"hour",0.00661056648937648,-0.00600200234436182,-0.00870388513366265,0.00157532901220176,-0.00303638877610446
"percent",0.00188668124357614,-0.00281641332659425,-0.00284762390497294,0.00165626510678037,-0.00212294110607886
"prescription",0.00188668124357614,-0.00281641332659425,-0.00284762390497294,0.00165626510678037,-0.00212294110607886
"conflicting",0.000728134612780594,-0.0010605512445564,0.00027901734466287,0.000412409614962725,0.000206311077770924
"debasement",0.000728134612780594,-0.0010605512445564,0.00027901734466287,0.000412409614962725,0.000206311077770924
"dismissive",0.000728134612780594,-0.0010605512445564,0.00027901734466287,0.000412409614962725,0.000206311077770924
"exposure",0.000728134612780594,-0.0010605512445564,0.00027901734466287,0.000412409614962725,0.000206311077770924
"flag",0.000728134612780594,-0.0010605512445564,0.00027901734466287,0.000412409614962725,0.000206311077770924
"indistinguishable",0.000728134612780594,-0.0010605512445564,0.00027901734466287,0.000412409614962725,0.000206311077770924
"laden",0.000728134612780594,-0.0010605512445564,0.00027901734466287,0.000412409614962725,0.000206311077770924
"law",0.00107186553336231,-0.0013353939709546,2.90017966632667e-05,0.000284717663194189,-0.000147185828299401
"donation",0.00278677977169432,-0.00339140972200054,-0.00544212369878212,0.0011472840357309,-0.00130728264155611
"gain",0.00209738212317397,-0.00287757684052935,-0.00548122977941797,0.000564126838693712,-0.000971330354888418
"gael",0.0056087172072896,0.00342505976882682,-0.000291383921503593,0.000411160022961154,-0.00142509595341902
"representation",0.00994035031902287,-0.0045574455737134,-0.00368090416392614,-0.00128538919637178,-0.000423347132470551
"target",0.00459665697481814,0.00445263977339805,0.00236229158321496,-9.70435746431922e-05,8.97707528015356e-05
"core",0.00207221573909018,-0.00335033754385968,-0.00571722231729216,0.000631542184197737,-0.000908634924714022
"party",0.00481471046402738,-0.00546375115769006,-0.00812842878259892,0.00134941447619921,7.34424650990811e-05
"glass",0.00150283789731849,-0.00231830327128533,-0.00484059799914805,0.000596232247743171,-0.00129563985884934
"individual",0.00454324778366451,-0.0103819343640752,-0.000229562671227273,-0.00547072308131172,0.0133747588880864
"unemployed",0.00163319779013338,-0.00317859049277688,5.88819463631725e-05,-0.000583763300557286,0.00200901013430313
"seeking",0.00132441346922072,-0.00265304957869526,-0.000293759944261893,-0.000918323981224033,0.00089706842755565
"career",0.00691888833903833,-0.0093964577896083,-0.00791990506623488,0.00594736675149942,0.000162922298432404
"beginning",0.0022353567675572,-0.00159646073954729,-0.00326561148202715,0.00144711272944865,-0.000664661742798283
"bought",0.00262252537076554,-0.00272132859953475,-0.00271767772120306,0.00192154213423027,-0.000862555298684994
"breakdown",0.00131126268538277,-0.00136066429976738,-0.00135883886060153,0.000960771067115133,-0.000431277649342497
"bulk",0.00131126268538277,-0.00136066429976738,-0.00135883886060153,0.000960771067115133,-0.000431277649342497
"charles",0.00131126268538277,-0.00136066429976738,-0.00135883886060153,0.000960771067115133,-0.000431277649342497
"fiction",0.00131126268538277,-0.00136066429976738,-0.00135883886060153,0.000960771067115133,-0.000431277649342497
"stripped",0.00131126268538277,-0.00136066429976738,-0.00135883886060153,0.000960771067115133,-0.000431277649342497
"crude",0.0026659731869531,-0.000457093530372911,-0.00141599287327168,0.000772832474640924,0.000374607846140303
"evil",0.0026659731869531,-0.000457093530372911,-0.00141599287327168,0.000772832474640924,0.000374607846140303
"population",0.00519827922549145,-0.00444588249897524,-0.00335315028742124,0.00250341932185635,0.00579842887062233
"birth",0.00157592073688662,-0.00159348543664021,-0.00528012208949,0.00171700010466931,-0.00218383433001422
"feeding",0.00157592073688662,-0.00159348543664021,-0.00528012208949,0.00171700010466931,-0.00218383433001422
"paper",0.00651128480801145,-0.00633726277881883,-0.00615154365015888,-0.00337610395253952,-0.00593740306713923
"text",0.00882285064209689,-0.00700487221834726,-0.0166267688910172,-0.00179847975651028,-0.0113556687856895
"essential",0.0015222191200359,-0.00201793074803272,-0.00391331072229764,0.0015167695456312,-0.000816229411724815
"inadequate",0.0015222191200359,-0.00201793074803272,-0.00391331072229764,0.0015167695456312,-0.000816229411724815
"locally",0.00213053031423311,-0.00317529530503849,-0.00380659619615522,0.00146710136298077,-0.000551970095465503
"uneven",0.0015222191200359,-0.00201793074803272,-0.00391331072229764,0.0015167695456312,-0.000816229411724815
"brown",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"clove",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"dad",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"pound",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"quarter",0.00122358599629068,-0.00129149651957011,-0.00324271848597984,0.00139087592134196,-0.00145532770415027
"roof",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"scoop",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"scooped",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"shop",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"silver",0.00157262876755369,-0.00304904719870239,-0.000120988614065738,0.00305483272176525,-0.00159817396459153
"thatch",0.00059546873960671,-0.000879855740877332,-0.00128653008438906,0.000734910296829765,-0.000774756862626106
"led",0.00201391860874045,-0.00171480318919283,-0.00160628252223405,0.000561271572369867,0.000874085613692373
"romance",0.000152401204497538,-0.000131114190697485,-0.000257748549511266,0.000156048643366502,-0.000154559023035618
"gut",0.000227805938579246,-0.000396699022459197,-0.00027233619075407,0.000110544360492137,-0.000122554147850739
"likely",0.00345379431366937,-0.00668477980206259,-0.00220539255308365,0.00103210352072435,-0.000274395219267899
"newspaper",0.000227805938579246,-0.000396699022459197,-0.00027233619075407,0.000110544360492137,-0.000122554147850739
"punch",0.00038275933150471,-0.000517209116524946,-0.000477171601570102,0.000134996689742388,-0.000224762653772091
"similar",0.00174477574931409,-0.0032782168752157,-0.00269353485675934,0.00192412248496915,-0.00131481617493024
"baldwin",0.000304287002906885,-0.000337614912955378,-0.000518395330380432,0.000104987951502086,-0.000198964527795052
"banter",0.000304287002906885,-0.000337614912955378,-0.000518395330380432,0.000104987951502086,-0.000198964527795052
"natural",0.00253340893162358,-0.00308484268030495,-0.00482850413453958,0.000889388171701237,-0.0027768547258396
"famous",0.000262566567234645,-0.000219405322620588,-0.000299911705391942,-1.43100071248316e-05,8.1444590519737e-05
"ban",0.00360719635281171,-0.00571194449271945,-0.0114643759078492,0.00160117852208604,-0.00266093656474457
"honest",0.00360719635281171,-0.00571194449271945,-0.0114643759078492,0.00160117852208604,-0.00266093656474457
"tell",0.00360719635281171,-0.00571194449271945,-0.0114643759078492,0.00160117852208604,-0.00266093656474457
"cleanup",0.00176810569599375,-0.00267712867610779,-0.00616078059942241,0.0011048380722428,-0.00185843540291355
"super",0.00176810569599375,-0.00267712867610779,-0.00616078059942241,0.0011048380722428,-0.00185843540291355
"exercise",0.0186377026828366,-0.024290308639286,-0.0363417676970298,0.0132740205645638,0.0102150610879636
"leisure",0.0223860017116103,-0.029037922620543,-0.0379782094571196,0.0128961203701666,0.0162829225674446
"december",0.10355882807711,0.115220278682275,0.0367675381719657,-0.0165747054473844,0.00717034695392329
"media",0.0686542089265577,0.0606327856673394,0.00786095526109476,-0.00893277161799598,-0.00161709872760036
"partner",0.0528201136926009,0.0580567759645391,0.018096033227474,-0.00829237833385639,0.00407935915793489
"sure",0.0669955000467946,0.0508206402541414,0.000547845073907344,-0.00469851430612211,-6.93182011533921e-05
"secure",0.00152853281353475,-0.000928980226596519,-0.000901665599155628,0.000770995689432004,-0.000395627517306851
"thirteen",0.00152853281353475,-0.000928980226596519,-0.000901665599155628,0.000770995689432004,-0.000395627517306851
"inch",0.000587493795716013,-0.000821171032074914,-0.00043290927893141,-0.000273515630185862,6.71122116063289e-05
"outdoor",0.000587493795716013,-0.000821171032074914,-0.00043290927893141,-0.000273515630185862,6.71122116063289e-05
"perhaps",0.000587493795716013,-0.000821171032074914,-0.00043290927893141,-0.000273515630185862,6.71122116063289e-05
"protecting",0.000587493795716013,-0.000821171032074914,-0.00043290927893141,-0.000273515630185862,6.71122116063289e-05
"within",0.00817138358160956,-0.0117014570381878,-0.0100457409629505,0.00396844968430538,0.000335894765232834
"bouquet",0.000237570273545613,-0.000214309449880029,0.000101650056694117,0.000106048070055736,0.00017375473732219
"liz",0.000237570273545613,-0.000214309449880029,0.000101650056694117,0.000106048070055736,0.00017375473732219
"mentor",0.000237570273545613,-0.000214309449880029,0.000101650056694117,0.000106048070055736,0.00017375473732219
"primary",0.00302313075430303,-0.00463115787018907,-0.00090983287226627,-0.00679145171157278,-0.00474883180966492
"adrenaline",0.00124460020035927,-0.000786643637529957,-0.00032552153714065,0.000203620066766437,0.00024430008767083
"board",0.0062314829316388,-0.0120083333543786,0.00168989834612674,0.00128893054424358,-0.000406105356469471
"catherine",0.00300841509494628,-0.00501523662408169,0.00220969095375862,-0.00260043934629847,0.00728870237585671
"closer",0.00124460020035927,-0.000786643637529957,-0.00032552153714065,0.000203620066766437,0.00024430008767083
"spurred",0.00124460020035927,-0.000786643637529957,-0.00032552153714065,0.000203620066766437,0.00024430008767083
"creative",0.00502723034682319,0.00367640296885054,0.00160804268092814,-0.000413077983569679,0.00158254065267259
"aircraft",0.000471193282131905,-0.000289066972248776,-0.000354928978183372,-8.98098051993393e-05,-0.000224641533107737
"force",0.00468484194717129,-0.00521119236213748,-0.0111288939223122,0.00114101686510141,-0.00287726611647676
"forgiveness",0.000471193282131905,-0.000289066972248776,-0.000354928978183372,-8.98098051993393e-05,-0.000224641533107737
"global",0.00594429793982869,-0.0106308527463032,-0.00385049392667472,-0.00307785666128457,0.00870385106026838
"leader",0.000471193282131905,-0.000289066972248776,-0.000354928978183372,-8.98098051993393e-05,-0.000224641533107737
